fileName,SPCBRRA,SPCBRDEC,TARGET,TRGFOVN,TRGFOV00
20151102_030874_lor_0308741888_0x633_sci.fit,258.758870,-9.355397,1994 JR1,0.000000,
20151102_030874_lor_0308741898_0x633_sci.fit,258.758211,-9.355139,1994 JR1,0.000000,
20151102_030874_lor_0308741908_0x633_sci.fit,258.758744,-9.355310,1994 JR1,0.000000,
20151102_030874_lor_0308741918_0x633_sci.fit,258.758904,-9.355648,1994 JR1,0.000000,
20160407_032236_lor_0322361528_0x633_sci.fit,235.238814,12.210847,1994 JR1,0.000000,
20160407_032236_lor_0322361538_0x633_sci.fit,235.238390,12.210785,1994 JR1,0.000000,
20160407_032236_lor_0322361548_0x633_sci.fit,235.237554,12.210676,1994 JR1,0.000000,
20160407_032236_lor_0322361558_0x633_sci.fit,235.239064,12.211849,1994 JR1,0.000000,
20160407_032236_lor_0322361568_0x633_sci.fit,235.238931,12.212549,1994 JR1,0.000000,
20160407_032236_lor_0322361578_0x633_sci.fit,235.238493,12.212458,1994 JR1,0.000000,
20160407_032236_lor_0322361588_0x633_sci.fit,235.239536,12.211452,1994 JR1,0.000000,
20160407_032236_lor_0322361598_0x633_sci.fit,235.238737,12.211847,1994 JR1,0.000000,
20160407_032236_lor_0322361608_0x633_sci.fit,235.238768,12.211541,1994 JR1,0.000000,
20160407_032236_lor_0322361618_0x633_sci.fit,235.239032,12.211826,1994 JR1,0.000000,
20160407_032236_lor_0322361628_0x633_sci.fit,235.238235,12.211930,1994 JR1,0.000000,
20160407_032236_lor_0322361638_0x633_sci.fit,235.238175,12.212110,1994 JR1,0.000000,
20160407_032236_lor_0322361648_0x633_sci.fit,235.239179,12.210369,1994 JR1,0.000000,
20160407_032236_lor_0322361658_0x633_sci.fit,235.238555,12.211910,1994 JR1,0.000000,
20160407_032236_lor_0322361668_0x633_sci.fit,235.239289,12.210831,1994 JR1,0.000000,
20160407_032236_lor_0322361678_0x633_sci.fit,235.239133,12.210844,1994 JR1,0.000000,
20160407_032236_lor_0322361688_0x633_sci.fit,235.238951,12.211235,1994 JR1,0.000000,
20160407_032236_lor_0322361698_0x633_sci.fit,235.237839,12.211572,1994 JR1,0.000000,
20160407_032236_lor_0322361708_0x633_sci.fit,235.238462,12.211596,1994 JR1,0.000000,
20160407_032236_lor_0322361718_0x633_sci.fit,235.238818,12.212223,1994 JR1,0.000000,
20160407_032236_lor_0322363328_0x633_sci.fit,235.241820,12.208158,1994 JR1,0.000000,
20160407_032236_lor_0322363338_0x633_sci.fit,235.241611,12.209805,1994 JR1,0.000000,
20160407_032236_lor_0322363348_0x633_sci.fit,235.241799,12.210719,1994 JR1,0.000000,
20160407_032236_lor_0322363358_0x633_sci.fit,235.241543,12.209586,1994 JR1,0.000000,
20160407_032236_lor_0322363368_0x633_sci.fit,235.241421,12.210239,1994 JR1,0.000000,
20160407_032236_lor_0322363378_0x633_sci.fit,235.241577,12.210001,1994 JR1,0.000000,
20160407_032236_lor_0322363388_0x633_sci.fit,235.241487,12.209363,1994 JR1,0.000000,
20160407_032236_lor_0322363398_0x633_sci.fit,235.241530,12.209053,1994 JR1,0.000000,
20160407_032236_lor_0322363408_0x633_sci.fit,235.241772,12.209895,1994 JR1,0.000000,
20160407_032236_lor_0322363418_0x633_sci.fit,235.242038,12.208295,1994 JR1,0.000000,
20160407_032236_lor_0322363428_0x633_sci.fit,235.242136,12.209508,1994 JR1,0.000000,
20160407_032236_lor_0322363438_0x633_sci.fit,235.241526,12.210770,1994 JR1,0.000000,
20160407_032236_lor_0322363448_0x633_sci.fit,235.241549,12.209176,1994 JR1,0.000000,
20160407_032236_lor_0322363458_0x633_sci.fit,235.242686,12.209027,1994 JR1,0.000000,
20160407_032236_lor_0322363468_0x633_sci.fit,235.241020,12.208579,1994 JR1,0.000000,
20160407_032236_lor_0322363478_0x633_sci.fit,235.241260,12.209785,1994 JR1,0.000000,
20160407_032236_lor_0322363488_0x633_sci.fit,235.241006,12.209438,1994 JR1,0.000000,
20160407_032236_lor_0322363498_0x633_sci.fit,235.242194,12.209644,1994 JR1,0.000000,
20160407_032236_lor_0322363508_0x633_sci.fit,235.241683,12.208710,1994 JR1,0.000000,
20160407_032236_lor_0322363518_0x633_sci.fit,235.241323,12.208646,1994 JR1,0.000000,
20160407_032236_lor_0322366928_0x633_sci.fit,235.200113,12.234768,1994 JR1,0.000000,
20160407_032236_lor_0322366938_0x633_sci.fit,235.199146,12.234920,1994 JR1,0.000000,
20160407_032236_lor_0322366948_0x633_sci.fit,235.199386,12.235637,1994 JR1,0.000000,
20160407_032236_lor_0322368728_0x633_sci.fit,235.215509,12.227663,1994 JR1,0.000000,
20160407_032236_lor_0322368738_0x633_sci.fit,235.214851,12.227576,1994 JR1,0.000000,
20160407_032236_lor_0322368748_0x633_sci.fit,235.215268,12.228783,1994 JR1,0.000000,
20160407_032237_lor_0322370528_0x633_sci.fit,235.198329,12.270315,1994 JR1,0.000000,
20160407_032237_lor_0322370538_0x633_sci.fit,235.199889,12.271827,1994 JR1,0.000000,
20160407_032237_lor_0322370548_0x633_sci.fit,235.199185,12.271944,1994 JR1,0.000000,
20160407_032237_lor_0322372328_0x633_sci.fit,235.183840,12.240985,1994 JR1,0.000000,
20160407_032237_lor_0322372338_0x633_sci.fit,235.182887,12.239862,1994 JR1,0.000000,
20160407_032237_lor_0322372348_0x633_sci.fit,235.183619,12.239976,1994 JR1,0.000000,
20160407_032237_lor_0322374128_0x633_sci.fit,235.203794,12.236389,1994 JR1,0.000000,
20160407_032237_lor_0322374138_0x633_sci.fit,235.205060,12.236193,1994 JR1,0.000000,
20160407_032237_lor_0322374148_0x633_sci.fit,235.202719,12.236510,1994 JR1,0.000000,
20160407_032237_lor_0322375928_0x633_sci.fit,235.217566,12.269314,1994 JR1,0.000000,
20160407_032237_lor_0322375938_0x633_sci.fit,235.217047,12.269406,1994 JR1,0.000000,
20160407_032237_lor_0322375948_0x633_sci.fit,235.216767,12.270176,1994 JR1,0.000000,
20160407_032237_lor_0322377728_0x633_sci.fit,235.205885,12.268540,1994 JR1,0.000000,
20160407_032237_lor_0322377738_0x633_sci.fit,235.204762,12.268512,1994 JR1,0.000000,
20160407_032237_lor_0322377748_0x633_sci.fit,235.205991,12.268762,1994 JR1,0.000000,
20160408_032237_lor_0322379528_0x633_sci.fit,235.146787,12.260721,1994 JR1,0.000000,
20160408_032237_lor_0322379538_0x633_sci.fit,235.146830,12.260672,1994 JR1,0.000000,
20160408_032237_lor_0322379548_0x633_sci.fit,235.146580,12.260352,1994 JR1,0.000000,
20160408_032238_lor_0322381328_0x633_sci.fit,235.161079,12.265815,1994 JR1,0.000000,
20160408_032238_lor_0322381338_0x633_sci.fit,235.159589,12.265503,1994 JR1,0.000000,
20160408_032238_lor_0322381348_0x633_sci.fit,235.160580,12.265704,1994 JR1,0.000000,
20160408_032238_lor_0322384928_0x633_sci.fit,235.176634,12.300031,1994 JR1,0.000000,
20160408_032238_lor_0322384938_0x633_sci.fit,235.177649,12.299916,1994 JR1,0.000000,
20160408_032238_lor_0322384948_0x633_sci.fit,235.176942,12.299905,1994 JR1,0.000000,
20160408_032238_lor_0322388528_0x633_sci.fit,235.126195,12.318988,1994 JR1,0.000000,
20160408_032238_lor_0322388538_0x633_sci.fit,235.127439,12.318726,1994 JR1,0.000000,
20160408_032238_lor_0322388548_0x633_sci.fit,235.126475,12.318737,1994 JR1,0.000000,
20160408_032239_lor_0322392128_0x633_sci.fit,235.150813,12.340312,1994 JR1,0.000000,
20160408_032239_lor_0322392138_0x633_sci.fit,235.151295,12.340368,1994 JR1,0.000000,
20160408_032239_lor_0322392148_0x633_sci.fit,235.150053,12.339892,1994 JR1,0.000000,
20160408_032239_lor_0322395728_0x633_sci.fit,235.121962,12.330466,1994 JR1,0.000000,
20160408_032239_lor_0322395738_0x633_sci.fit,235.121291,12.329214,1994 JR1,0.000000,
20160408_032239_lor_0322395748_0x633_sci.fit,235.122044,12.329621,1994 JR1,0.000000,
20160408_032239_lor_0322399328_0x633_sci.fit,235.118780,12.378481,1994 JR1,0.000000,
20160408_032239_lor_0322399338_0x633_sci.fit,235.119809,12.377815,1994 JR1,0.000000,
20160408_032239_lor_0322399348_0x633_sci.fit,235.117998,12.377264,1994 JR1,0.000000,
20160408_032240_lor_0322402928_0x633_sci.fit,235.080040,12.350947,1994 JR1,0.000000,
20160408_032240_lor_0322402938_0x633_sci.fit,235.078366,12.350470,1994 JR1,0.000000,
20160408_032240_lor_0322402948_0x633_sci.fit,235.080154,12.350973,1994 JR1,0.000000,
20160408_032240_lor_0322406528_0x633_sci.fit,235.063320,12.406435,1994 JR1,0.000000,
20160408_032240_lor_0322406538_0x633_sci.fit,235.062049,12.405860,1994 JR1,0.000000,
20160408_032240_lor_0322406548_0x633_sci.fit,235.062948,12.406219,1994 JR1,0.000000,
20160408_032241_lor_0322410128_0x633_sci.fit,235.049687,12.427611,1994 JR1,0.000000,
20160408_032241_lor_0322410138_0x633_sci.fit,235.051541,12.427521,1994 JR1,0.000000,
20160408_032241_lor_0322410148_0x633_sci.fit,235.050087,12.427135,1994 JR1,0.000000,
20160408_032241_lor_0322413728_0x633_sci.fit,235.040144,12.414331,1994 JR1,0.000000,
20160408_032241_lor_0322413738_0x633_sci.fit,235.041360,12.414286,1994 JR1,0.000000,
20160408_032241_lor_0322413748_0x633_sci.fit,235.040643,12.413582,1994 JR1,0.000000,
20160713_033068_lor_0330681128_0x633_sci.fit,220.793490,4.791515,QUAOAR,0.000000,
20160713_033068_lor_0330681138_0x633_sci.fit,220.791834,4.791946,QUAOAR,0.000000,
20160713_033068_lor_0330681148_0x633_sci.fit,220.792986,4.791168,QUAOAR,0.000000,
20160713_033068_lor_0330681158_0x633_sci.fit,220.791553,4.791121,QUAOAR,0.000000,
20160713_033068_lor_0330681168_0x633_sci.fit,220.792840,4.790830,QUAOAR,0.000000,
20160713_033068_lor_0330681178_0x633_sci.fit,220.791187,4.790185,QUAOAR,0.000000,
20160713_033068_lor_0330681188_0x633_sci.fit,220.792428,4.790917,QUAOAR,0.000000,
20160713_033068_lor_0330681198_0x633_sci.fit,220.791995,4.791690,QUAOAR,0.000000,
20160713_033068_lor_0330681208_0x633_sci.fit,220.792906,4.791678,QUAOAR,0.000000,
20160713_033068_lor_0330681218_0x633_sci.fit,220.792447,4.791462,QUAOAR,0.000000,
20160713_033068_lor_0330681228_0x633_sci.fit,220.791458,4.790892,QUAOAR,0.000000,
20160713_033068_lor_0330681238_0x633_sci.fit,220.792333,4.790219,QUAOAR,0.000000,
20160713_033068_lor_0330681248_0x633_sci.fit,220.792585,4.791767,QUAOAR,0.000000,
20160713_033068_lor_0330681258_0x633_sci.fit,220.792176,4.791884,QUAOAR,0.000000,
20160713_033068_lor_0330681268_0x633_sci.fit,220.793310,4.790989,QUAOAR,0.000000,
20160713_033068_lor_0330681278_0x633_sci.fit,220.792356,4.791768,QUAOAR,0.000000,
20160713_033068_lor_0330681288_0x633_sci.fit,220.791978,4.791348,QUAOAR,0.000000,
20160713_033068_lor_0330681298_0x633_sci.fit,220.792302,4.791183,QUAOAR,0.000000,
20160713_033068_lor_0330681308_0x633_sci.fit,220.793212,4.791228,QUAOAR,0.000000,
20160713_033068_lor_0330681318_0x633_sci.fit,220.792231,4.790300,QUAOAR,0.000000,
20160713_033068_lor_0330681328_0x633_sci.fit,220.791962,4.790948,QUAOAR,0.000000,
20160713_033068_lor_0330681338_0x633_sci.fit,220.792337,4.790877,QUAOAR,0.000000,
20160713_033068_lor_0330681348_0x633_sci.fit,220.792298,4.790614,QUAOAR,0.000000,
20160713_033068_lor_0330681358_0x633_sci.fit,220.791998,4.790449,QUAOAR,0.000000,
20160713_033068_lor_0330688832_0x633_sci.fit,220.793195,4.793098,QUAOAR,0.000000,
20160713_033068_lor_0330688842_0x633_sci.fit,220.792489,4.793100,QUAOAR,0.000000,
20160713_033068_lor_0330688852_0x633_sci.fit,220.793289,4.794081,QUAOAR,0.000000,
20160713_033068_lor_0330688862_0x633_sci.fit,220.794064,4.793992,QUAOAR,0.000000,
20160713_033068_lor_0330688872_0x633_sci.fit,220.792734,4.794181,QUAOAR,0.000000,
20160713_033068_lor_0330688882_0x633_sci.fit,220.793663,4.794264,QUAOAR,0.000000,
20160713_033068_lor_0330688892_0x633_sci.fit,220.793614,4.793428,QUAOAR,0.000000,
20160713_033068_lor_0330688902_0x633_sci.fit,220.792373,4.793683,QUAOAR,0.000000,
20160713_033068_lor_0330688912_0x633_sci.fit,220.793442,4.793135,QUAOAR,0.000000,
20160713_033068_lor_0330688922_0x633_sci.fit,220.793368,4.793943,QUAOAR,0.000000,
20160713_033068_lor_0330688932_0x633_sci.fit,220.793293,4.793695,QUAOAR,0.000000,
20160713_033068_lor_0330688942_0x633_sci.fit,220.792900,4.793878,QUAOAR,0.000000,
20160713_033068_lor_0330688952_0x633_sci.fit,220.793798,4.794014,QUAOAR,0.000000,
20160713_033068_lor_0330688962_0x633_sci.fit,220.792435,4.793539,QUAOAR,0.000000,
20160713_033068_lor_0330688972_0x633_sci.fit,220.793246,4.792843,QUAOAR,0.000000,
20160713_033068_lor_0330688982_0x633_sci.fit,220.792913,4.793944,QUAOAR,0.000000,
20160713_033068_lor_0330688992_0x633_sci.fit,220.793487,4.793975,QUAOAR,0.000000,
20160713_033068_lor_0330689002_0x633_sci.fit,220.792218,4.793464,QUAOAR,0.000000,
20160713_033068_lor_0330689012_0x633_sci.fit,220.793711,4.792918,QUAOAR,0.000000,
20160713_033068_lor_0330689022_0x633_sci.fit,220.792553,4.793141,QUAOAR,0.000000,
20160713_033068_lor_0330689032_0x633_sci.fit,220.792574,4.793113,QUAOAR,0.000000,
20160713_033068_lor_0330689042_0x633_sci.fit,220.793246,4.793327,QUAOAR,0.000000,
20160713_033068_lor_0330689052_0x633_sci.fit,220.792904,4.792919,QUAOAR,0.000000,
20160713_033068_lor_0330689062_0x633_sci.fit,220.792598,4.793723,QUAOAR,0.000000,
20160713_033069_lor_0330691928_0x633_sci.fit,136.142110,6.735405,JJ124,0.000000,
20160713_033069_lor_0330691938_0x633_sci.fit,136.141219,6.735469,JJ124,0.000000,
20160713_033069_lor_0330691948_0x633_sci.fit,136.140520,6.735644,JJ124,0.000000,
20160713_033069_lor_0330691958_0x633_sci.fit,136.141948,6.735829,JJ124,0.000000,
20160713_033069_lor_0330691968_0x633_sci.fit,136.141210,6.735139,JJ124,0.000000,
20160713_033069_lor_0330691978_0x633_sci.fit,136.140804,6.735382,JJ124,0.000000,
20160713_033069_lor_0330691988_0x633_sci.fit,136.141399,6.734852,JJ124,0.000000,
20160713_033069_lor_0330691998_0x633_sci.fit,136.140034,6.734887,JJ124,0.000000,
20160713_033069_lor_0330692008_0x633_sci.fit,136.141613,6.734384,JJ124,0.000000,
20160713_033069_lor_0330692018_0x633_sci.fit,136.140686,6.735776,JJ124,0.000000,
20160713_033069_lor_0330692028_0x633_sci.fit,136.141071,6.734806,JJ124,0.000000,
20160713_033069_lor_0330692038_0x633_sci.fit,136.140861,6.735732,JJ124,0.000000,
20160713_033069_lor_0330692048_0x633_sci.fit,136.142184,6.735213,JJ124,0.000000,
20160713_033069_lor_0330692058_0x633_sci.fit,136.140842,6.736049,JJ124,0.000000,
20160713_033069_lor_0330692068_0x633_sci.fit,136.142273,6.735698,JJ124,0.000000,
20160713_033069_lor_0330692078_0x633_sci.fit,136.140964,6.736018,JJ124,0.000000,
20160713_033069_lor_0330692088_0x633_sci.fit,136.142239,6.735631,JJ124,0.000000,
20160713_033069_lor_0330692098_0x633_sci.fit,136.140628,6.735807,JJ124,0.000000,
20160713_033069_lor_0330692108_0x633_sci.fit,136.142086,6.735503,JJ124,0.000000,
20160713_033069_lor_0330692118_0x633_sci.fit,136.141210,6.736240,JJ124,0.000000,
20160713_033069_lor_0330692128_0x633_sci.fit,136.141842,6.735679,JJ124,0.000000,
20160713_033069_lor_0330692138_0x633_sci.fit,136.141687,6.735753,JJ124,0.000000,
20160713_033069_lor_0330692148_0x633_sci.fit,136.140982,6.736137,JJ124,0.000000,
20160713_033069_lor_0330692158_0x633_sci.fit,136.142162,6.735327,JJ124,0.000000,
20160713_033069_lor_0330692168_0x633_sci.fit,136.140401,6.735377,JJ124,0.000000,
20160713_033069_lor_0330692178_0x633_sci.fit,136.141593,6.734716,JJ124,0.000000,
20160713_033069_lor_0330692188_0x633_sci.fit,136.140488,6.734709,JJ124,0.000000,
20160713_033069_lor_0330692198_0x633_sci.fit,136.141515,6.735443,JJ124,0.000000,
20160713_033069_lor_0330692208_0x633_sci.fit,136.141183,6.735393,JJ124,0.000000,
20160713_033069_lor_0330692218_0x633_sci.fit,136.140915,6.735028,JJ124,0.000000,
20160713_033069_lor_0330692228_0x633_sci.fit,136.141412,6.735909,JJ124,0.000000,
20160713_033069_lor_0330692238_0x633_sci.fit,136.141458,6.735455,JJ124,0.000000,
20160713_033069_lor_0330692248_0x633_sci.fit,136.141984,6.735200,JJ124,0.000000,
20160713_033069_lor_0330692258_0x633_sci.fit,136.141167,6.736097,JJ124,0.000000,
20160713_033069_lor_0330692268_0x633_sci.fit,136.142097,6.735070,JJ124,0.000000,
20160713_033069_lor_0330692278_0x633_sci.fit,136.141798,6.736243,JJ124,0.000000,
20160713_033069_lor_0330692288_0x633_sci.fit,136.140818,6.735962,JJ124,0.000000,
20160713_033069_lor_0330692298_0x633_sci.fit,136.141866,6.736045,JJ124,0.000000,
20160713_033069_lor_0330692308_0x633_sci.fit,136.140581,6.735391,JJ124,0.000000,
20160713_033069_lor_0330692318_0x633_sci.fit,136.141479,6.734853,JJ124,0.000000,
20160713_033069_lor_0330692328_0x633_sci.fit,136.141232,6.735227,JJ124,0.000000,
20160713_033069_lor_0330692338_0x633_sci.fit,136.141097,6.735095,JJ124,0.000000,
20160713_033069_lor_0330692348_0x633_sci.fit,136.140535,6.735288,JJ124,0.000000,
20160713_033069_lor_0330692358_0x633_sci.fit,136.141828,6.735050,JJ124,0.000000,
20160713_033069_lor_0330692368_0x633_sci.fit,136.141481,6.735351,JJ124,0.000000,
20160713_033069_lor_0330693728_0x633_sci.fit,157.702571,43.284532,1994 JR1,0.000000,
20160713_033069_lor_0330693738_0x633_sci.fit,157.703338,43.285030,1994 JR1,0.000000,
20160713_033069_lor_0330693748_0x633_sci.fit,157.703013,43.284580,1994 JR1,0.000000,
20160713_033069_lor_0330693758_0x633_sci.fit,157.702244,43.284983,1994 JR1,0.000000,
20160713_033069_lor_0330693768_0x633_sci.fit,157.703294,43.285580,1994 JR1,0.000000,
20160713_033069_lor_0330693778_0x633_sci.fit,157.702765,43.285781,1994 JR1,0.000000,
20160713_033069_lor_0330693788_0x633_sci.fit,157.703209,43.285286,1994 JR1,0.000000,
20160713_033069_lor_0330693798_0x633_sci.fit,157.703423,43.285404,1994 JR1,0.000000,
20160713_033069_lor_0330693808_0x633_sci.fit,157.703031,43.284911,1994 JR1,0.000000,
20160713_033069_lor_0330693818_0x633_sci.fit,157.703265,43.284785,1994 JR1,0.000000,
20160713_033069_lor_0330693828_0x633_sci.fit,157.703926,43.284903,1994 JR1,0.000000,
20160713_033069_lor_0330693838_0x633_sci.fit,157.702819,43.284746,1994 JR1,0.000000,
20160713_033069_lor_0330693848_0x633_sci.fit,157.702718,43.284282,1994 JR1,0.000000,
20160713_033069_lor_0330693858_0x633_sci.fit,157.703376,43.285188,1994 JR1,0.000000,
20160713_033069_lor_0330693868_0x633_sci.fit,157.703620,43.285716,1994 JR1,0.000000,
20160713_033069_lor_0330693878_0x633_sci.fit,157.702343,43.284958,1994 JR1,0.000000,
20160713_033069_lor_0330693888_0x633_sci.fit,157.703635,43.285258,1994 JR1,0.000000,
20160713_033069_lor_0330693898_0x633_sci.fit,157.703996,43.285388,1994 JR1,0.000000,
20160713_033069_lor_0330693908_0x633_sci.fit,157.703017,43.284209,1994 JR1,0.000000,
20160713_033069_lor_0330693918_0x633_sci.fit,157.703731,43.284183,1994 JR1,0.000000,
20160713_033069_lor_0330693928_0x633_sci.fit,157.702552,43.284449,1994 JR1,0.000000,
20160713_033069_lor_0330693938_0x633_sci.fit,157.704088,43.285042,1994 JR1,0.000000,
20160713_033069_lor_0330693948_0x633_sci.fit,157.702882,43.285792,1994 JR1,0.000000,
20160713_033069_lor_0330693958_0x633_sci.fit,157.702448,43.285811,1994 JR1,0.000000,
20160713_033069_lor_0330693968_0x633_sci.fit,157.703623,43.285618,1994 JR1,0.000000,
20160713_033069_lor_0330693978_0x633_sci.fit,157.702957,43.285144,1994 JR1,0.000000,
20160713_033069_lor_0330693988_0x633_sci.fit,157.702613,43.284920,1994 JR1,0.000000,
20160713_033069_lor_0330693998_0x633_sci.fit,157.703288,43.284444,1994 JR1,0.000000,
20160713_033069_lor_0330694008_0x633_sci.fit,157.704178,43.284811,1994 JR1,0.000000,
20160713_033069_lor_0330694018_0x633_sci.fit,157.703865,43.284968,1994 JR1,0.000000,
20160713_033069_lor_0330697328_0x633_sci.fit,157.684913,43.280527,1994 JR1,0.000000,
20160713_033069_lor_0330697338_0x633_sci.fit,157.686830,43.281496,1994 JR1,0.000000,
20160713_033069_lor_0330697348_0x633_sci.fit,157.684714,43.281115,1994 JR1,0.000000,
20160713_033069_lor_0330697358_0x633_sci.fit,157.685954,43.281687,1994 JR1,0.000000,
20160713_033069_lor_0330697368_0x633_sci.fit,157.685565,43.281167,1994 JR1,0.000000,
20160713_033069_lor_0330697378_0x633_sci.fit,157.685982,43.280877,1994 JR1,0.000000,
20160713_033069_lor_0330697388_0x633_sci.fit,157.685837,43.280941,1994 JR1,0.000000,
20160713_033069_lor_0330697398_0x633_sci.fit,157.685212,43.280186,1994 JR1,0.000000,
20160713_033069_lor_0330697408_0x633_sci.fit,157.685793,43.280437,1994 JR1,0.000000,
20160713_033069_lor_0330697418_0x633_sci.fit,157.685285,43.279986,1994 JR1,0.000000,
20160713_033069_lor_0330697428_0x633_sci.fit,157.685655,43.281511,1994 JR1,0.000000,
20160713_033069_lor_0330697438_0x633_sci.fit,157.686123,43.281272,1994 JR1,0.000000,
20160713_033069_lor_0330697448_0x633_sci.fit,157.684112,43.280850,1994 JR1,0.000000,
20160713_033069_lor_0330697458_0x633_sci.fit,157.686224,43.280721,1994 JR1,0.000000,
20160713_033069_lor_0330697468_0x633_sci.fit,157.686252,43.280323,1994 JR1,0.000000,
20160713_033069_lor_0330697478_0x633_sci.fit,157.685465,43.280182,1994 JR1,0.000000,
20160713_033069_lor_0330697488_0x633_sci.fit,157.685475,43.281487,1994 JR1,0.000000,
20160713_033069_lor_0330697498_0x633_sci.fit,157.684819,43.280985,1994 JR1,0.000000,
20160713_033069_lor_0330697508_0x633_sci.fit,157.685529,43.281258,1994 JR1,0.000000,
20160713_033069_lor_0330697518_0x633_sci.fit,157.686561,43.281062,1994 JR1,0.000000,
20160713_033069_lor_0330697528_0x633_sci.fit,157.684717,43.280123,1994 JR1,0.000000,
20160713_033069_lor_0330697538_0x633_sci.fit,157.687156,43.280271,1994 JR1,0.000000,
20160713_033069_lor_0330697548_0x633_sci.fit,157.685571,43.280612,1994 JR1,0.000000,
20160713_033069_lor_0330697558_0x633_sci.fit,157.686025,43.280413,1994 JR1,0.000000,
20160713_033069_lor_0330697568_0x633_sci.fit,157.685946,43.280663,1994 JR1,0.000000,
20160713_033069_lor_0330697578_0x633_sci.fit,157.685148,43.280364,1994 JR1,0.000000,
20160713_033069_lor_0330697588_0x633_sci.fit,157.686898,43.280625,1994 JR1,0.000000,
20160713_033069_lor_0330697598_0x633_sci.fit,157.685129,43.280015,1994 JR1,0.000000,
20160713_033069_lor_0330697608_0x633_sci.fit,157.686130,43.280247,1994 JR1,0.000000,
20160713_033069_lor_0330697618_0x633_sci.fit,157.685089,43.280923,1994 JR1,0.000000,
20160713_033070_lor_0330700928_0x633_sci.fit,191.347721,-22.829992,IXION,0.000000,
20160713_033070_lor_0330700938_0x633_sci.fit,191.347864,-22.829985,IXION,0.000000,
20160713_033070_lor_0330700948_0x633_sci.fit,191.346027,-22.830384,IXION,0.000000,
20160713_033070_lor_0330700958_0x633_sci.fit,191.348558,-22.830142,IXION,0.000000,
20160713_033070_lor_0330700968_0x633_sci.fit,191.347002,-22.829274,IXION,0.000000,
20160713_033070_lor_0330700978_0x633_sci.fit,191.347644,-22.829585,IXION,0.000000,
20160713_033070_lor_0330700988_0x633_sci.fit,191.347510,-22.828657,IXION,0.000000,
20160713_033070_lor_0330700998_0x633_sci.fit,191.347355,-22.829687,IXION,0.000000,
20160713_033070_lor_0330701008_0x633_sci.fit,191.347553,-22.829076,IXION,0.000000,
20160713_033070_lor_0330701018_0x633_sci.fit,191.346978,-22.829855,IXION,0.000000,
20160713_033070_lor_0330701028_0x633_sci.fit,191.347759,-22.830180,IXION,0.000000,
20160713_033070_lor_0330701038_0x633_sci.fit,191.346545,-22.830163,IXION,0.000000,
20160713_033070_lor_0330701048_0x633_sci.fit,191.347785,-22.828769,IXION,0.000000,
20160713_033070_lor_0330701058_0x633_sci.fit,191.347872,-22.829236,IXION,0.000000,
20160713_033070_lor_0330701068_0x633_sci.fit,191.348350,-22.830127,IXION,0.000000,
20160713_033070_lor_0330701078_0x633_sci.fit,191.346340,-22.830507,IXION,0.000000,
20160713_033070_lor_0330701088_0x633_sci.fit,191.347659,-22.829548,IXION,0.000000,
20160713_033070_lor_0330701098_0x633_sci.fit,191.348605,-22.828886,IXION,0.000000,
20160713_033070_lor_0330701108_0x633_sci.fit,191.346803,-22.829431,IXION,0.000000,
20160713_033070_lor_0330701118_0x633_sci.fit,191.347117,-22.830575,IXION,0.000000,
20160713_033070_lor_0330701128_0x633_sci.fit,191.348613,-22.829076,IXION,0.000000,
20160713_033070_lor_0330701138_0x633_sci.fit,191.346905,-22.829677,IXION,0.000000,
20160713_033070_lor_0330701148_0x633_sci.fit,191.347397,-22.830189,IXION,0.000000,
20160713_033070_lor_0330701158_0x633_sci.fit,191.347448,-22.830254,IXION,0.000000,
20160713_033070_lor_0330701168_0x633_sci.fit,191.346654,-22.829489,IXION,0.000000,
20160713_033070_lor_0330701178_0x633_sci.fit,191.348262,-22.829899,IXION,0.000000,
20160713_033070_lor_0330701188_0x633_sci.fit,191.346964,-22.828979,IXION,0.000000,
20160713_033070_lor_0330701198_0x633_sci.fit,191.347575,-22.829083,IXION,0.000000,
20160713_033070_lor_0330701208_0x633_sci.fit,191.348271,-22.829112,IXION,0.000000,
20160713_033070_lor_0330701218_0x633_sci.fit,191.346842,-22.828497,IXION,0.000000,
20160713_033072_lor_0330727928_0x633_sci.fit,259.791631,25.900532,MS4,0.000000,
20160713_033072_lor_0330727938_0x633_sci.fit,259.790742,25.901857,MS4,0.000000,
20160713_033072_lor_0330727948_0x633_sci.fit,259.791196,25.900457,MS4,0.000000,
20160713_033072_lor_0330727958_0x633_sci.fit,259.789532,25.901346,MS4,0.000000,
20160713_033072_lor_0330727968_0x633_sci.fit,259.790320,25.900391,MS4,0.000000,
20160713_033072_lor_0330727978_0x633_sci.fit,259.790103,25.901358,MS4,0.000000,
20160713_033072_lor_0330727988_0x633_sci.fit,259.790981,25.900999,MS4,0.000000,
20160713_033072_lor_0330727998_0x633_sci.fit,259.790943,25.901613,MS4,0.000000,
20160713_033072_lor_0330728008_0x633_sci.fit,259.791087,25.901164,MS4,0.000000,
20160713_033072_lor_0330728018_0x633_sci.fit,259.790053,25.901022,MS4,0.000000,
20160713_033072_lor_0330728028_0x633_sci.fit,259.790325,25.900479,MS4,0.000000,
20160713_033072_lor_0330728038_0x633_sci.fit,259.791135,25.900542,MS4,0.000000,
20160713_033072_lor_0330728048_0x633_sci.fit,259.790864,25.901482,MS4,0.000000,
